	filename	event_label	onset	offset	start	name	original_label
813	xIvYFYbtR-I_30.wav	BabyCry	7.39	8.07	30	xIvYFYbtR-I	BabyCry
814	xIvYFYbtR-I_30.wav	Other	8.07	9.78	30	xIvYFYbtR-I	Other
815	xIvYFYbtR-I_30.wav	BabyCry	9.78	10.0	30	xIvYFYbtR-I	BabyCry
816	D6iYxYBfIOg_590.wav	BabyCry	0.0	0.68	590	D6iYxYBfIOg	BabyCry
817	D6iYxYBfIOg_590.wav	Other	0.68	1.18	590	D6iYxYBfIOg	Other
818	D6iYxYBfIOg_590.wav	BabyCry	1.18	1.76	590	D6iYxYBfIOg	BabyCry
819	D6iYxYBfIOg_590.wav	Other	1.76	2.2	590	D6iYxYBfIOg	Other
820	D6iYxYBfIOg_590.wav	BabyCry	2.2	5.06	590	D6iYxYBfIOg	BabyCry
821	D6iYxYBfIOg_590.wav	Other	5.06	10.0	590	D6iYxYBfIOg	Other
822	QuF36cHK-h8_30.wav	Other	0.0	0.49	30	QuF36cHK-h8	Other
823	QuF36cHK-h8_30.wav	BabyCry	0.49	1.09	30	QuF36cHK-h8	BabyCry
824	QuF36cHK-h8_30.wav	Other	1.09	10.0	30	QuF36cHK-h8	Other
825	OVsI6Z0ulVk_0.wav	Other	0.0	0.12	0	OVsI6Z0ulVk	Other
826	OVsI6Z0ulVk_0.wav	BabyCry	0.12	0.43	0	OVsI6Z0ulVk	BabyCry
827	OVsI6Z0ulVk_0.wav	Other	0.43	0.8	0	OVsI6Z0ulVk	Other
828	OVsI6Z0ulVk_0.wav	BabyCry	0.8	1.13	0	OVsI6Z0ulVk	BabyCry
829	OVsI6Z0ulVk_0.wav	Other	1.13	1.46	0	OVsI6Z0ulVk	Other
830	OVsI6Z0ulVk_0.wav	BabyCry	1.46	1.96	0	OVsI6Z0ulVk	BabyCry
831	OVsI6Z0ulVk_0.wav	Other	1.96	2.21	0	OVsI6Z0ulVk	Other
832	OVsI6Z0ulVk_0.wav	BabyCry	2.21	2.73	0	OVsI6Z0ulVk	BabyCry
833	OVsI6Z0ulVk_0.wav	Other	2.73	3.0	0	OVsI6Z0ulVk	Other
834	OVsI6Z0ulVk_0.wav	BabyCry	3.0	3.58	0	OVsI6Z0ulVk	BabyCry
835	OVsI6Z0ulVk_0.wav	Other	3.58	3.91	0	OVsI6Z0ulVk	Other
836	OVsI6Z0ulVk_0.wav	BabyCry	3.91	4.08	0	OVsI6Z0ulVk	BabyCry
837	OVsI6Z0ulVk_0.wav	Other	4.08	4.34	0	OVsI6Z0ulVk	Other
838	OVsI6Z0ulVk_0.wav	BabyCry	4.34	4.84	0	OVsI6Z0ulVk	BabyCry
839	OVsI6Z0ulVk_0.wav	Other	4.84	5.21	0	OVsI6Z0ulVk	Other
840	OVsI6Z0ulVk_0.wav	BabyCry	5.21	5.55	0	OVsI6Z0ulVk	BabyCry
841	OVsI6Z0ulVk_0.wav	Other	5.55	5.98	0	OVsI6Z0ulVk	Other
842	OVsI6Z0ulVk_0.wav	BabyCry	5.98	6.16	0	OVsI6Z0ulVk	BabyCry
843	OVsI6Z0ulVk_0.wav	Other	6.16	6.65	0	OVsI6Z0ulVk	Other
844	OVsI6Z0ulVk_0.wav	BabyCry	6.65	6.79	0	OVsI6Z0ulVk	BabyCry
845	OVsI6Z0ulVk_0.wav	Other	6.79	7.15	0	OVsI6Z0ulVk	Other
846	OVsI6Z0ulVk_0.wav	BabyCry	7.15	7.85	0	OVsI6Z0ulVk	BabyCry
847	OVsI6Z0ulVk_0.wav	Other	7.85	8.58	0	OVsI6Z0ulVk	Other
848	OVsI6Z0ulVk_0.wav	BabyCry	8.58	8.91	0	OVsI6Z0ulVk	BabyCry
849	OVsI6Z0ulVk_0.wav	Other	8.91	9.24	0	OVsI6Z0ulVk	Other
850	OVsI6Z0ulVk_0.wav	BabyCry	9.24	9.89	0	OVsI6Z0ulVk	BabyCry
851	OVsI6Z0ulVk_0.wav	Other	9.89	10.0	0	OVsI6Z0ulVk	Other
852	sL1aHX4Z6tc_40.wav	BabyCry	0.0	0.49	40	sL1aHX4Z6tc	BabyCry
853	sL1aHX4Z6tc_40.wav	Other	0.49	1.01	40	sL1aHX4Z6tc	Other
854	sL1aHX4Z6tc_40.wav	BabyCry	1.01	2.05	40	sL1aHX4Z6tc	BabyCry
855	sL1aHX4Z6tc_40.wav	Other	2.05	3.24	40	sL1aHX4Z6tc	Other
856	sL1aHX4Z6tc_40.wav	BabyCry	3.24	4.68	40	sL1aHX4Z6tc	BabyCry
857	sL1aHX4Z6tc_40.wav	Other	4.68	5.1	40	sL1aHX4Z6tc	Other
858	sL1aHX4Z6tc_40.wav	BabyCry	5.1	5.87	40	sL1aHX4Z6tc	BabyCry
859	sL1aHX4Z6tc_40.wav	Other	5.87	6.04	40	sL1aHX4Z6tc	Other
860	sL1aHX4Z6tc_40.wav	BabyCry	6.04	6.92	40	sL1aHX4Z6tc	BabyCry
861	sL1aHX4Z6tc_40.wav	Other	6.92	7.06	40	sL1aHX4Z6tc	Other
862	sL1aHX4Z6tc_40.wav	BabyCry	7.06	7.76	40	sL1aHX4Z6tc	BabyCry
863	sL1aHX4Z6tc_40.wav	Other	7.76	7.93	40	sL1aHX4Z6tc	Other
864	sL1aHX4Z6tc_40.wav	BabyCry	7.93	8.71	40	sL1aHX4Z6tc	BabyCry
865	sL1aHX4Z6tc_40.wav	Other	8.71	8.89	40	sL1aHX4Z6tc	Other
866	sL1aHX4Z6tc_40.wav	BabyCry	8.89	9.66	40	sL1aHX4Z6tc	BabyCry
867	sL1aHX4Z6tc_40.wav	Other	9.66	9.84	40	sL1aHX4Z6tc	Other
868	sL1aHX4Z6tc_40.wav	BabyCry	9.84	10.0	40	sL1aHX4Z6tc	BabyCry
869	WUbDx02U2qw_220.wav	Other	0.0	1.16	220	WUbDx02U2qw	Other
870	WUbDx02U2qw_220.wav	BabyCry	1.16	1.82	220	WUbDx02U2qw	BabyCry
871	WUbDx02U2qw_220.wav	Other	1.82	3.05	220	WUbDx02U2qw	Other
872	WUbDx02U2qw_220.wav	BabyCry	3.05	9.67	220	WUbDx02U2qw	BabyCry
873	WUbDx02U2qw_220.wav	Other	9.67	10.0	220	WUbDx02U2qw	Other
874	ssubsJsLZqs_80.wav	BabyCry	0.0	1.0	80	ssubsJsLZqs	BabyCry
875	ssubsJsLZqs_80.wav	Other	1.0	10.0	80	ssubsJsLZqs	Other
876	5yj6DXJ3wXg_21.wav	BabyCry	0.0	0.83	21	5yj6DXJ3wXg	BabyCry
877	5yj6DXJ3wXg_21.wav	Other	0.83	1.73	21	5yj6DXJ3wXg	Other
878	5yj6DXJ3wXg_21.wav	BabyCry	1.73	6.73	21	5yj6DXJ3wXg	BabyCry
879	5yj6DXJ3wXg_21.wav	Other	6.73	10.0	21	5yj6DXJ3wXg	Other
880	5d_hT-XjCjk_40.wav	Other	0.0	9.35	40	5d_hT-XjCjk	Other
881	5d_hT-XjCjk_40.wav	BabyCry	9.35	10.0	40	5d_hT-XjCjk	BabyCry
882	_ZhdaubizlE_120.wav	Other	0.0	0.69	120	_ZhdaubizlE	Other
883	_ZhdaubizlE_120.wav	BabyCry	0.69	1.04	120	_ZhdaubizlE	BabyCry
884	_ZhdaubizlE_120.wav	Other	1.04	2.01	120	_ZhdaubizlE	Other
885	_ZhdaubizlE_120.wav	BabyCry	2.01	2.38	120	_ZhdaubizlE	BabyCry
886	_ZhdaubizlE_120.wav	Other	2.38	5.85	120	_ZhdaubizlE	Other
887	_ZhdaubizlE_120.wav	BabyCry	5.85	6.11	120	_ZhdaubizlE	BabyCry
888	_ZhdaubizlE_120.wav	Other	6.11	10.0	120	_ZhdaubizlE	Other
889	7qWP4ShZNyU_130.wav	Other	0.0	3.27	130	7qWP4ShZNyU	Other
890	7qWP4ShZNyU_130.wav	BabyCry	3.27	5.02	130	7qWP4ShZNyU	BabyCry
891	7qWP4ShZNyU_130.wav	Other	5.02	5.31	130	7qWP4ShZNyU	Other
892	7qWP4ShZNyU_130.wav	BabyCry	5.31	6.31	130	7qWP4ShZNyU	BabyCry
893	7qWP4ShZNyU_130.wav	Other	6.31	10.0	130	7qWP4ShZNyU	Other
894	K1DJtD6-bJw_0.wav	Other	0.0	6.16	0	K1DJtD6-bJw	Other
895	K1DJtD6-bJw_0.wav	BabyCry	6.16	10.0	0	K1DJtD6-bJw	BabyCry
896	paetCbEqp2w_60.wav	Other	0.0	0.65	60	paetCbEqp2w	Other
897	paetCbEqp2w_60.wav	BabyCry	0.65	0.83	60	paetCbEqp2w	BabyCry
898	paetCbEqp2w_60.wav	Other	0.83	1.76	60	paetCbEqp2w	Other
899	paetCbEqp2w_60.wav	BabyCry	1.76	1.97	60	paetCbEqp2w	BabyCry
900	paetCbEqp2w_60.wav	Other	1.97	2.77	60	paetCbEqp2w	Other
901	paetCbEqp2w_60.wav	BabyCry	2.77	3.0	60	paetCbEqp2w	BabyCry
902	paetCbEqp2w_60.wav	Other	3.0	3.22	60	paetCbEqp2w	Other
903	paetCbEqp2w_60.wav	BabyCry	3.22	5.72	60	paetCbEqp2w	BabyCry
904	paetCbEqp2w_60.wav	Other	5.72	10.0	60	paetCbEqp2w	Other
905	3dw4ETcqtQk_30.wav	Other	0.0	0.01	30	3dw4ETcqtQk	Other
906	3dw4ETcqtQk_30.wav	BabyCry	0.01	2.25	30	3dw4ETcqtQk	BabyCry
907	3dw4ETcqtQk_30.wav	Other	2.25	3.9	30	3dw4ETcqtQk	Other
908	3dw4ETcqtQk_30.wav	BabyCry	3.9	4.27	30	3dw4ETcqtQk	BabyCry
909	3dw4ETcqtQk_30.wav	Other	4.27	5.24	30	3dw4ETcqtQk	Other
910	3dw4ETcqtQk_30.wav	BabyCry	5.24	6.13	30	3dw4ETcqtQk	BabyCry
911	3dw4ETcqtQk_30.wav	Other	6.13	6.33	30	3dw4ETcqtQk	Other
912	3dw4ETcqtQk_30.wav	BabyCry	6.33	7.72	30	3dw4ETcqtQk	BabyCry
913	3dw4ETcqtQk_30.wav	Other	7.72	8.13	30	3dw4ETcqtQk	Other
914	3dw4ETcqtQk_30.wav	BabyCry	8.13	9.2	30	3dw4ETcqtQk	BabyCry
915	3dw4ETcqtQk_30.wav	Other	9.2	10.0	30	3dw4ETcqtQk	Other
916	2o_oXiLOXpg_21.wav	BabyCry	0.0	1.18	21	2o_oXiLOXpg	BabyCry
917	2o_oXiLOXpg_21.wav	Other	1.18	1.53	21	2o_oXiLOXpg	Other
918	2o_oXiLOXpg_21.wav	BabyCry	1.53	4.31	21	2o_oXiLOXpg	BabyCry
919	2o_oXiLOXpg_21.wav	Other	4.31	4.65	21	2o_oXiLOXpg	Other
920	2o_oXiLOXpg_21.wav	BabyCry	4.65	5.32	21	2o_oXiLOXpg	BabyCry
921	2o_oXiLOXpg_21.wav	Other	5.32	5.46	21	2o_oXiLOXpg	Other
922	2o_oXiLOXpg_21.wav	BabyCry	5.46	6.28	21	2o_oXiLOXpg	BabyCry
923	2o_oXiLOXpg_21.wav	Other	6.28	6.71	21	2o_oXiLOXpg	Other
924	2o_oXiLOXpg_21.wav	BabyCry	6.71	7.31	21	2o_oXiLOXpg	BabyCry
925	2o_oXiLOXpg_21.wav	Other	7.31	7.78	21	2o_oXiLOXpg	Other
926	2o_oXiLOXpg_21.wav	BabyCry	7.78	8.37	21	2o_oXiLOXpg	BabyCry
927	2o_oXiLOXpg_21.wav	Other	8.37	8.99	21	2o_oXiLOXpg	Other
928	2o_oXiLOXpg_21.wav	BabyCry	8.99	9.64	21	2o_oXiLOXpg	BabyCry
929	2o_oXiLOXpg_21.wav	Other	9.64	10.0	21	2o_oXiLOXpg	Other
930	y-8h7ozmWSA_0.wav	Other	0.0	0.67	0	y-8h7ozmWSA	Other
931	y-8h7ozmWSA_0.wav	BabyCry	0.67	1.29	0	y-8h7ozmWSA	BabyCry
932	y-8h7ozmWSA_0.wav	Other	1.29	1.88	0	y-8h7ozmWSA	Other
933	y-8h7ozmWSA_0.wav	BabyCry	1.88	2.84	0	y-8h7ozmWSA	BabyCry
934	y-8h7ozmWSA_0.wav	Other	2.84	3.21	0	y-8h7ozmWSA	Other
935	y-8h7ozmWSA_0.wav	BabyCry	3.21	3.85	0	y-8h7ozmWSA	BabyCry
936	y-8h7ozmWSA_0.wav	Other	3.85	4.2	0	y-8h7ozmWSA	Other
937	y-8h7ozmWSA_0.wav	BabyCry	4.2	4.72	0	y-8h7ozmWSA	BabyCry
938	y-8h7ozmWSA_0.wav	Other	4.72	5.07	0	y-8h7ozmWSA	Other
939	y-8h7ozmWSA_0.wav	BabyCry	5.07	5.58	0	y-8h7ozmWSA	BabyCry
940	y-8h7ozmWSA_0.wav	Other	5.58	5.88	0	y-8h7ozmWSA	Other
941	y-8h7ozmWSA_0.wav	BabyCry	5.88	6.5	0	y-8h7ozmWSA	BabyCry
942	y-8h7ozmWSA_0.wav	Other	6.5	6.79	0	y-8h7ozmWSA	Other
943	y-8h7ozmWSA_0.wav	BabyCry	6.79	7.31	0	y-8h7ozmWSA	BabyCry
944	y-8h7ozmWSA_0.wav	Other	7.31	7.57	0	y-8h7ozmWSA	Other
945	y-8h7ozmWSA_0.wav	BabyCry	7.57	8.07	0	y-8h7ozmWSA	BabyCry
946	y-8h7ozmWSA_0.wav	Other	8.07	8.31	0	y-8h7ozmWSA	Other
947	y-8h7ozmWSA_0.wav	BabyCry	8.31	8.73	0	y-8h7ozmWSA	BabyCry
948	y-8h7ozmWSA_0.wav	Other	8.73	8.96	0	y-8h7ozmWSA	Other
949	y-8h7ozmWSA_0.wav	BabyCry	8.96	9.46	0	y-8h7ozmWSA	BabyCry
950	y-8h7ozmWSA_0.wav	Other	9.46	9.83	0	y-8h7ozmWSA	Other
951	y-8h7ozmWSA_0.wav	BabyCry	9.83	10.0	0	y-8h7ozmWSA	BabyCry
952	NIcWPJHuO1s_11.wav	Other	0.0	0.54	11	NIcWPJHuO1s	Other
953	NIcWPJHuO1s_11.wav	BabyCry	0.54	1.07	11	NIcWPJHuO1s	BabyCry
954	NIcWPJHuO1s_11.wav	Other	1.07	1.29	11	NIcWPJHuO1s	Other
955	NIcWPJHuO1s_11.wav	BabyCry	1.29	2.43	11	NIcWPJHuO1s	BabyCry
956	NIcWPJHuO1s_11.wav	Other	2.43	2.94	11	NIcWPJHuO1s	Other
957	NIcWPJHuO1s_11.wav	BabyCry	2.94	4.91	11	NIcWPJHuO1s	BabyCry
958	NIcWPJHuO1s_11.wav	Other	4.91	10.0	11	NIcWPJHuO1s	Other
959	kogl199Awl0_0.wav	Other	0.0	2.23	0	kogl199Awl0	Other
960	kogl199Awl0_0.wav	BabyCry	2.23	5.98	0	kogl199Awl0	BabyCry
961	kogl199Awl0_0.wav	Other	5.98	7.96	0	kogl199Awl0	Other
962	kogl199Awl0_0.wav	BabyCry	7.96	9.38	0	kogl199Awl0	BabyCry
963	kogl199Awl0_0.wav	Other	9.38	10.0	0	kogl199Awl0	Other
964	d6olxDU2dQw_5.wav	Other	0.0	0.97	5	d6olxDU2dQw	Other
965	d6olxDU2dQw_5.wav	BabyCry	0.97	2.17	5	d6olxDU2dQw	BabyCry
966	d6olxDU2dQw_5.wav	Other	2.17	2.62	5	d6olxDU2dQw	Other
967	d6olxDU2dQw_5.wav	BabyCry	2.62	4.4	5	d6olxDU2dQw	BabyCry
968	d6olxDU2dQw_5.wav	Other	4.4	4.81	5	d6olxDU2dQw	Other
969	d6olxDU2dQw_5.wav	BabyCry	4.81	5.34	5	d6olxDU2dQw	BabyCry
970	d6olxDU2dQw_5.wav	Other	5.34	5.76	5	d6olxDU2dQw	Other
971	d6olxDU2dQw_5.wav	BabyCry	5.76	8.07	5	d6olxDU2dQw	BabyCry
972	d6olxDU2dQw_5.wav	Other	8.07	8.37	5	d6olxDU2dQw	Other
973	d6olxDU2dQw_5.wav	BabyCry	8.37	9.95	5	d6olxDU2dQw	BabyCry
974	d6olxDU2dQw_5.wav	Other	9.95	10.0	5	d6olxDU2dQw	Other
975	cFLPSUA76UQ_60.wav	BabyCry	0.0	2.62	60	cFLPSUA76UQ	BabyCry
976	cFLPSUA76UQ_60.wav	Other	2.62	5.67	60	cFLPSUA76UQ	Other
977	cFLPSUA76UQ_60.wav	BabyCry	5.67	8.58	60	cFLPSUA76UQ	BabyCry
978	cFLPSUA76UQ_60.wav	Other	8.58	9.03	60	cFLPSUA76UQ	Other
979	cFLPSUA76UQ_60.wav	BabyCry	9.03	10.0	60	cFLPSUA76UQ	BabyCry
980	yRqDlzEtGcY_30.wav	BabyCry	0.0	0.34	30	yRqDlzEtGcY	BabyCry
981	yRqDlzEtGcY_30.wav	Other	0.34	0.51	30	yRqDlzEtGcY	Other
982	yRqDlzEtGcY_30.wav	BabyCry	0.51	1.07	30	yRqDlzEtGcY	BabyCry
983	yRqDlzEtGcY_30.wav	Other	1.07	2.34	30	yRqDlzEtGcY	Other
984	yRqDlzEtGcY_30.wav	BabyCry	2.34	3.01	30	yRqDlzEtGcY	BabyCry
985	yRqDlzEtGcY_30.wav	Other	3.01	3.25	30	yRqDlzEtGcY	Other
986	yRqDlzEtGcY_30.wav	BabyCry	3.25	4.45	30	yRqDlzEtGcY	BabyCry
987	yRqDlzEtGcY_30.wav	Other	4.45	4.66	30	yRqDlzEtGcY	Other
988	yRqDlzEtGcY_30.wav	BabyCry	4.66	5.52	30	yRqDlzEtGcY	BabyCry
989	yRqDlzEtGcY_30.wav	Other	5.52	5.76	30	yRqDlzEtGcY	Other
990	yRqDlzEtGcY_30.wav	BabyCry	5.76	6.61	30	yRqDlzEtGcY	BabyCry
991	yRqDlzEtGcY_30.wav	Other	6.61	7.2	30	yRqDlzEtGcY	Other
992	yRqDlzEtGcY_30.wav	BabyCry	7.2	8.16	30	yRqDlzEtGcY	BabyCry
993	yRqDlzEtGcY_30.wav	Other	8.16	8.49	30	yRqDlzEtGcY	Other
994	yRqDlzEtGcY_30.wav	BabyCry	8.49	9.31	30	yRqDlzEtGcY	BabyCry
995	yRqDlzEtGcY_30.wav	Other	9.31	9.68	30	yRqDlzEtGcY	Other
996	yRqDlzEtGcY_30.wav	BabyCry	9.68	10.0	30	yRqDlzEtGcY	BabyCry
997	i7OFKaVw_zM_30.wav	Other	0.0	9.64	30	i7OFKaVw_zM	Other
998	i7OFKaVw_zM_30.wav	BabyCry	9.64	9.88	30	i7OFKaVw_zM	BabyCry
999	i7OFKaVw_zM_30.wav	Other	9.88	10.0	30	i7OFKaVw_zM	Other
1000	IHplK2PQ0wg_120.wav	Other	0.0	9.23	120	IHplK2PQ0wg	Other
1001	IHplK2PQ0wg_120.wav	BabyCry	9.23	10.0	120	IHplK2PQ0wg	BabyCry
1002	dgSsLxnMg_k_0.wav	Other	0.0	5.89	0	dgSsLxnMg_k	Other
1003	dgSsLxnMg_k_0.wav	BabyCry	5.89	6.56	0	dgSsLxnMg_k	BabyCry
1004	dgSsLxnMg_k_0.wav	Other	6.56	10.0	0	dgSsLxnMg_k	Other
1005	dQ5jdwNDkfQ_230.wav	Other	0.0	5.53	230	dQ5jdwNDkfQ	Other
1006	dQ5jdwNDkfQ_230.wav	BabyCry	5.53	7.37	230	dQ5jdwNDkfQ	BabyCry
1007	dQ5jdwNDkfQ_230.wav	Other	7.37	10.0	230	dQ5jdwNDkfQ	Other
1008	9ePVQfEeArw_30.wav	Other	0.0	1.91	30	9ePVQfEeArw	Other
1009	9ePVQfEeArw_30.wav	BabyCry	1.91	5.64	30	9ePVQfEeArw	BabyCry
1010	9ePVQfEeArw_30.wav	Other	5.64	10.0	30	9ePVQfEeArw	Other
1011	ikyuvMEe1Bw_30.wav	BabyCry	0.0	0.55	30	ikyuvMEe1Bw	BabyCry
1012	ikyuvMEe1Bw_30.wav	Other	0.55	0.67	30	ikyuvMEe1Bw	Other
1013	ikyuvMEe1Bw_30.wav	BabyCry	0.67	1.37	30	ikyuvMEe1Bw	BabyCry
1014	ikyuvMEe1Bw_30.wav	Other	1.37	1.65	30	ikyuvMEe1Bw	Other
1015	ikyuvMEe1Bw_30.wav	BabyCry	1.65	2.59	30	ikyuvMEe1Bw	BabyCry
1016	ikyuvMEe1Bw_30.wav	Other	2.59	2.85	30	ikyuvMEe1Bw	Other
1017	ikyuvMEe1Bw_30.wav	BabyCry	2.85	3.64	30	ikyuvMEe1Bw	BabyCry
1018	ikyuvMEe1Bw_30.wav	Other	3.64	3.8	30	ikyuvMEe1Bw	Other
1019	ikyuvMEe1Bw_30.wav	BabyCry	3.8	4.85	30	ikyuvMEe1Bw	BabyCry
1020	ikyuvMEe1Bw_30.wav	Other	4.85	5.02	30	ikyuvMEe1Bw	Other
1021	ikyuvMEe1Bw_30.wav	BabyCry	5.02	6.0	30	ikyuvMEe1Bw	BabyCry
1022	ikyuvMEe1Bw_30.wav	Other	6.0	6.33	30	ikyuvMEe1Bw	Other
1023	ikyuvMEe1Bw_30.wav	BabyCry	6.33	6.96	30	ikyuvMEe1Bw	BabyCry
1024	ikyuvMEe1Bw_30.wav	Other	6.96	7.14	30	ikyuvMEe1Bw	Other
1025	ikyuvMEe1Bw_30.wav	BabyCry	7.14	7.82	30	ikyuvMEe1Bw	BabyCry
1026	ikyuvMEe1Bw_30.wav	Other	7.82	7.99	30	ikyuvMEe1Bw	Other
1027	ikyuvMEe1Bw_30.wav	BabyCry	7.99	8.43	30	ikyuvMEe1Bw	BabyCry
1028	ikyuvMEe1Bw_30.wav	Other	8.43	8.58	30	ikyuvMEe1Bw	Other
1029	ikyuvMEe1Bw_30.wav	BabyCry	8.58	9.28	30	ikyuvMEe1Bw	BabyCry
1030	ikyuvMEe1Bw_30.wav	Other	9.28	9.47	30	ikyuvMEe1Bw	Other
1031	ikyuvMEe1Bw_30.wav	BabyCry	9.47	10.0	30	ikyuvMEe1Bw	BabyCry
1032	H52ca0pkOZ4_10.wav	Other	0.0	0.07	10	H52ca0pkOZ4	Other
1033	H52ca0pkOZ4_10.wav	BabyCry	0.07	0.78	10	H52ca0pkOZ4	BabyCry
1034	H52ca0pkOZ4_10.wav	Other	0.78	0.92	10	H52ca0pkOZ4	Other
1035	H52ca0pkOZ4_10.wav	BabyCry	0.92	1.49	10	H52ca0pkOZ4	BabyCry
1036	H52ca0pkOZ4_10.wav	Other	1.49	1.66	10	H52ca0pkOZ4	Other
1037	H52ca0pkOZ4_10.wav	BabyCry	1.66	3.13	10	H52ca0pkOZ4	BabyCry
1038	H52ca0pkOZ4_10.wav	Other	3.13	3.82	10	H52ca0pkOZ4	Other
1039	H52ca0pkOZ4_10.wav	BabyCry	3.82	4.82	10	H52ca0pkOZ4	BabyCry
1040	H52ca0pkOZ4_10.wav	Other	4.82	5.76	10	H52ca0pkOZ4	Other
1041	H52ca0pkOZ4_10.wav	BabyCry	5.76	5.94	10	H52ca0pkOZ4	BabyCry
1042	H52ca0pkOZ4_10.wav	Other	5.94	6.05	10	H52ca0pkOZ4	Other
1043	H52ca0pkOZ4_10.wav	BabyCry	6.05	7.17	10	H52ca0pkOZ4	BabyCry
1044	H52ca0pkOZ4_10.wav	Other	7.17	7.79	10	H52ca0pkOZ4	Other
1045	H52ca0pkOZ4_10.wav	BabyCry	7.79	7.97	10	H52ca0pkOZ4	BabyCry
1046	H52ca0pkOZ4_10.wav	Other	7.97	8.21	10	H52ca0pkOZ4	Other
1047	H52ca0pkOZ4_10.wav	BabyCry	8.21	9.02	10	H52ca0pkOZ4	BabyCry
1048	H52ca0pkOZ4_10.wav	Other	9.02	10.0	10	H52ca0pkOZ4	Other
1049	Njs1QZwQ5jM_21.wav	Other	0.0	0.4	21	Njs1QZwQ5jM	Other
1050	Njs1QZwQ5jM_21.wav	BabyCry	0.4	3.38	21	Njs1QZwQ5jM	BabyCry
1051	Njs1QZwQ5jM_21.wav	Other	3.38	5.66	21	Njs1QZwQ5jM	Other
1052	Njs1QZwQ5jM_21.wav	BabyCry	5.66	9.69	21	Njs1QZwQ5jM	BabyCry
1053	Njs1QZwQ5jM_21.wav	Other	9.69	10.0	21	Njs1QZwQ5jM	Other
1054	2BYz4JW2eVs_19.wav	Other	0.0	0.7	19	2BYz4JW2eVs	Other
1055	2BYz4JW2eVs_19.wav	BabyCry	0.7	1.24	19	2BYz4JW2eVs	BabyCry
1056	2BYz4JW2eVs_19.wav	Other	1.24	1.84	19	2BYz4JW2eVs	Other
1057	2BYz4JW2eVs_19.wav	BabyCry	1.84	2.88	19	2BYz4JW2eVs	BabyCry
1058	2BYz4JW2eVs_19.wav	Other	2.88	10.0	19	2BYz4JW2eVs	Other
1059	WoT6HZTMdy4_300.wav	Other	0.0	0.31	300	WoT6HZTMdy4	Other
1060	WoT6HZTMdy4_300.wav	BabyCry	0.31	2.36	300	WoT6HZTMdy4	BabyCry
1061	WoT6HZTMdy4_300.wav	Other	2.36	2.87	300	WoT6HZTMdy4	Other
1062	WoT6HZTMdy4_300.wav	BabyCry	2.87	4.51	300	WoT6HZTMdy4	BabyCry
1063	WoT6HZTMdy4_300.wav	Other	4.51	9.53	300	WoT6HZTMdy4	Other
1064	WoT6HZTMdy4_300.wav	BabyCry	9.53	10.0	300	WoT6HZTMdy4	BabyCry
1065	iOdbSax_UNQ_40.wav	Other	0.0	0.98	40	iOdbSax_UNQ	Other
1066	iOdbSax_UNQ_40.wav	BabyCry	0.98	1.36	40	iOdbSax_UNQ	BabyCry
1067	iOdbSax_UNQ_40.wav	Other	1.36	1.7	40	iOdbSax_UNQ	Other
1068	iOdbSax_UNQ_40.wav	BabyCry	1.7	3.7	40	iOdbSax_UNQ	BabyCry
1069	iOdbSax_UNQ_40.wav	Other	3.7	4.03	40	iOdbSax_UNQ	Other
1070	iOdbSax_UNQ_40.wav	BabyCry	4.03	4.29	40	iOdbSax_UNQ	BabyCry
1071	iOdbSax_UNQ_40.wav	Other	4.29	4.38	40	iOdbSax_UNQ	Other
1072	iOdbSax_UNQ_40.wav	BabyCry	4.38	4.58	40	iOdbSax_UNQ	BabyCry
1073	iOdbSax_UNQ_40.wav	Other	4.58	4.97	40	iOdbSax_UNQ	Other
1074	iOdbSax_UNQ_40.wav	BabyCry	4.97	5.3	40	iOdbSax_UNQ	BabyCry
1075	iOdbSax_UNQ_40.wav	Other	5.3	5.75	40	iOdbSax_UNQ	Other
1076	iOdbSax_UNQ_40.wav	BabyCry	5.75	5.86	40	iOdbSax_UNQ	BabyCry
1077	iOdbSax_UNQ_40.wav	Other	5.86	7.79	40	iOdbSax_UNQ	Other
1078	iOdbSax_UNQ_40.wav	BabyCry	7.79	8.55	40	iOdbSax_UNQ	BabyCry
1079	iOdbSax_UNQ_40.wav	Other	8.55	9.0	40	iOdbSax_UNQ	Other
1080	iOdbSax_UNQ_40.wav	BabyCry	9.0	10.0	40	iOdbSax_UNQ	BabyCry
1081	PG1jl8Dt1ZQ_30.wav	Other	0.0	6.09	30	PG1jl8Dt1ZQ	Other
1082	PG1jl8Dt1ZQ_30.wav	BabyCry	6.09	6.76	30	PG1jl8Dt1ZQ	BabyCry
1083	PG1jl8Dt1ZQ_30.wav	Other	6.76	6.98	30	PG1jl8Dt1ZQ	Other
1084	PG1jl8Dt1ZQ_30.wav	BabyCry	6.98	8.63	30	PG1jl8Dt1ZQ	BabyCry
1085	PG1jl8Dt1ZQ_30.wav	Other	8.63	9.32	30	PG1jl8Dt1ZQ	Other
1086	PG1jl8Dt1ZQ_30.wav	BabyCry	9.32	10.0	30	PG1jl8Dt1ZQ	BabyCry
1087	FSQ2vBJ0hmw_15.wav	BabyCry	0.0	0.28	15	FSQ2vBJ0hmw	BabyCry
1088	FSQ2vBJ0hmw_15.wav	Other	0.28	0.71	15	FSQ2vBJ0hmw	Other
